City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
288,labrador city,52.9463,-66.9114,-4.0499999999999545,80,75,4.63,CA,1701192143
289,chake chake,-5.2459,39.7666,25.850000000000023,85,67,2.69,TZ,1701192144
290,hailar,49.2,119.7,-19.369999999999976,90,100,3.29,CN,1701192144
291,buka,40.8108,69.1986,14.710000000000036,29,78,0.85,UZ,1701192145
292,bathsheba,13.2167,-59.5167,30.340000000000032,74,75,5.14,BB,1701192145
293,ghadamis,30.1337,9.5007,17.890000000000043,27,2,3.89,LY,1701192145
294,yangambi,0.8102,24.4336,23.160000000000025,94,100,1.11,CD,1701192146
295,bigadic,39.3925,28.1311,10.550000000000011,67,100,6.57,TR,1701192146
296,chonchi,-42.6128,-73.8092,15.620000000000005,52,77,3.73,CL,1701192147
297,quellon,-43.1167,-73.6167,13.28000000000003,66,91,5.4,CL,1701192147
298,ketchikan,55.3422,-131.6461,6.990000000000009,87,40,3.09,US,1701192147
299,beloyarskiy,63.7119,66.6722,-2.7799999999999727,98,100,0.89,RU,1701192148
300,yaya,56.206,86.44,-11.20999999999998,89,16,3.89,RU,1701192148
301,pontianak,-0.0333,109.3333,24.99000000000001,100,100,0.51,ID,1701192148
302,mesolongi,38.3702,21.4295,18.860000000000014,81,100,9.57,GR,1701192149
303,nogliki,51.8333,143.1667,-14.810000000000002,79,94,4.02,RU,1701192149
304,berezovyy,51.6667,135.7,-16.599999999999966,82,97,0.45,RU,1701192149
305,zholymbet,51.7433,71.7122,-1.5399999999999636,74,26,3.57,KZ,1701192150
306,barda,40.3744,47.1267,9.300000000000011,41,7,1.62,AZ,1701192150
307,orda,57.1951,56.9091,0.9200000000000159,98,100,1.51,RU,1701192151
308,huron,41.1501,-82.5499,-3.6899999999999977,67,84,7.29,US,1701192151
309,tocopilla,-22.092,-70.1979,22.010000000000048,65,12,4.6,CL,1701192151
310,kruisfontein,-34.0033,24.7314,17.78000000000003,74,82,8.71,ZA,1701192152
311,kendari,-3.945,122.4989,25.110000000000014,87,98,0.22,ID,1701192152
312,bandipura,34.4167,74.65,8.600000000000023,56,14,2.41,IN,1701192152
